datetime,product_id,store_id,customer_id,qty,price,promotion_id,po_id
2025-07-31 16:06:00,P0046,S02,C00086,8,53.94,,PO000103
2025-07-31 11:20:00,P0023,S02,C00100,1,93.47,,PO000038
2025-07-31 19:58:00,P0015,S02,C00460,5,56.49,,PO000131
2025-07-31 18:02:00,P0032,S02,C00407,4,59.46,,PO000125
2025-07-31 20:22:00,P0011,S02,C00203,3,74.61,,PO000242
2025-07-31 17:47:00,P0009,S02,C00347,10,59.64,,PO000059
2025-07-31 10:51:00,P0027,S02,C00227,7,78.74,,PO000080
2025-07-31 12:28:00,P0039,S02,C00243,7,78.63,,PO000151
2025-07-31 16:38:00,P0049,S02,C00251,6,77.09,,PO000066
2025-07-31 17:45:00,P0012,S02,C00311,12,18.29,,PO000202
2025-07-31 14:54:00,P0022,S02,C00230,2,103.68,,PO000019
2025-07-31 15:59:00,P0021,S02,C00375,2,115.92,,PO000013
2025-07-31 10:54:00,P0002,S02,C00478,1,86.74,,PO000020
2025-07-31 18:32:00,P0022,S02,C00054,4,103.68,,PO000099
2025-07-31 19:00:00,P0033,S02,C00357,2,56.46,,PO000027
2025-07-31 16:05:00,P0006,S02,C00123,4,56.06,,PO000173
2025-07-31 20:42:00,P0034,S02,C00279,3,45.82,,PO000090
2025-07-31 16:51:00,P0014,S03,C00163,3,62.22,,PO000015
2025-07-31 14:20:00,P0013,S03,C00320,1,103.44,,PO000041
2025-07-31 17:48:00,P0035,S03,C00068,5,16.48,,PO000043
2025-07-31 11:38:00,P0007,S03,C00174,4,34.13,,PO000042
2025-07-31 09:00:00,P0022,S03,C00456,1,103.68,,PO000108
2025-07-31 19:17:00,P0041,S03,C00265,4,83.36,,PO000096
2025-07-31 09:15:00,P0015,S03,C00409,1,56.49,,PO000131
2025-07-31 15:50:00,P0049,S03,C00061,2,77.09,,PO000185
2025-07-31 15:09:00,P0033,S03,C00246,1,56.46,,PO000176
2025-07-31 16:50:00,P0003,S03,C00174,2,79.05,,PO000207
2025-07-31 15:51:00,P0005,S03,C00448,1,33.2,,PO000022
2025-07-31 09:52:00,P0008,S03,C00246,2,94.31,,PO000174
2025-07-31 20:26:00,P0026,S03,C00271,4,116.35,,PO000187
2025-07-31 20:12:00,P0039,S03,C00039,2,78.63,,PO000031
2025-08-01 19:28:00,P0010,S01,C00409,1,36.83,,PO000129
2025-08-01 19:33:00,P0007,S01,C00147,4,34.13,,PO000251
2025-08-01 11:30:00,P0017,S01,C00187,2,91.36,,PO000218
2025-08-01 11:50:00,P0043,S01,C00243,2,104.25,,PO000062
2025-08-01 19:10:00,P0038,S01,C00318,5,97.97,,PO000112
2025-08-01 15:18:00,P0048,S01,C00062,1,84.92,,PO000093
2025-08-01 10:51:00,P0043,S01,C00194,2,104.25,,PO000023
2025-08-01 09:42:00,P0020,S01,C00400,2,69.69,,PO000203
2025-08-01 15:02:00,P0008,S01,C00048,6,94.31,,PO000018
2025-08-01 15:57:00,P0038,S01,C00226,1,97.97,,PO000171
2025-08-01 13:09:00,P0004,S01,C00143,1,102.49,,PO000135
2025-08-01 09:42:00,P0011,S01,C00057,1,74.61,,PO000213
2025-08-01 13:07:00,P0037,S01,C00040,1,89.69,,PO000113
2025-08-01 10:17:00,P0010,S01,C00348,1,36.83,,PO000032
2025-08-01 16:19:00,P0037,S01,C00150,2,89.69,,PO000158
2025-08-01 20:54:00,P0030,S01,C00326,1,32.35,,PO000024
2025-08-01 11:53:00,P0011,S01,C00216,1,74.61,,PO000047
2025-08-01 10:25:00,P0036,S02,C00432,2,35.88,,PO000119
2025-08-01 20:25:00,P0031,S02,C00229,13,16.64,,PO000136
2025-08-01 16:02:00,P0026,S02,C00278,16,116.35,,PO000177
2025-08-01 19:42:00,P0003,S02,C00041,10,79.05,,PO000207
2025-08-01 20:24:00,P0015,S02,C00370,3,56.49,,PO000131
2025-08-01 11:29:00,P0007,S02,C00245,12,34.13,,PO000251
2025-08-01 10:41:00,P0048,S02,C00093,3,84.92,,PO000249
2025-08-01 15:12:00,P0025,S02,C00041,6,76.61,,PO000132
2025-08-01 16:20:00,P0018,S02,C00174,1,49.29,,PO000017
2025-08-01 09:24:00,P0025,S02,C00249,8,76.61,,PO000254
2025-08-01 16:09:00,P0018,S02,C00084,3,49.29,,PO000017
2025-08-01 11:14:00,P0036,S02,C00461,2,35.88,,PO000189
2025-08-01 11:06:00,P0048,S02,C00069,5,84.92,,PO000249
2025-08-01 14:30:00,P0049,S02,C00352,6,77.09,,PO000229
2025-08-01 17:52:00,P0019,S02,C00391,7,74.9,,PO000164
2025-08-01 09:31:00,P0017,S02,C00470,4,91.36,,PO000054
2025-08-01 18:44:00,P0019,S02,C00248,3,74.9,,PO000200
2025-08-01 18:39:00,P0033,S02,C00491,1,56.46,,PO000176
2025-08-01 16:13:00,P0006,S02,C00194,2,56.06,,PO000221
2025-08-01 18:04:00,P0030,S02,C00238,4,32.35,,PO000024
2025-08-01 10:43:00,P0020,S02,C00021,4,69.69,,PO000055
2025-08-01 12:11:00,P0041,S02,C00163,5,83.36,,PO000026
2025-08-01 17:30:00,P0023,S02,C00279,4,93.47,,PO000209
2025-08-01 12:05:00,P0040,S02,C00300,6,112.26,,PO000005
2025-08-01 13:45:00,P0027,S03,C00205,4,78.74,,PO000142
2025-08-01 18:40:00,P0047,S03,C00134,2,85.23,,PO000167
2025-08-01 10:22:00,P0021,S03,C00328,2,115.92,,PO000204
2025-08-01 16:26:00,P0012,S03,C00250,2,18.29,,PO000202
2025-08-01 11:13:00,P0038,S03,C00199,1,97.97,,PO000171
2025-08-01 09:28:00,P0002,S03,C00129,2,86.74,,PO000020
2025-08-01 18:22:00,P0017,S03,C00134,1,91.36,,PO000054
2025-08-01 18:16:00,P0015,S03,C00107,2,56.49,,PO000131
2025-08-02 09:06:00,P0012,S01,C00371,2,18.29,,PO000067
2025-08-02 14:17:00,P0050,S01,C00301,3,43.85,,PO000186
2025-08-02 11:42:00,P0038,S01,C00395,1,97.97,,PO000171
2025-08-02 16:06:00,P0023,S01,C00379,2,93.47,,PO000209
2025-08-02 17:27:00,P0029,S01,C00174,3,46.11,,PO000064
2025-08-02 13:08:00,P0020,S01,C00030,1,69.69,,PO000203
2025-08-02 09:38:00,P0009,S01,C00497,5,59.64,,PO000101
2025-08-02 14:27:00,P0007,S01,C00311,8,34.13,,PO000251
2025-08-02 15:10:00,P0024,S01,C00347,3,71.67,,PO000033
2025-08-02 19:00:00,P0014,S01,C00342,3,62.22,,PO000073
2025-08-02 19:11:00,P0045,S01,C00057,4,25.02,,PO000077
2025-08-02 16:49:00,P0008,S01,C00289,4,94.31,,PO000150
2025-08-02 15:19:00,P0017,S02,C00215,6,91.36,,PO000054
2025-08-02 09:44:00,P0035,S02,C00055,14,16.48,,PO000258
2025-08-02 16:25:00,P0020,S02,C00246,5,69.69,,PO000055
2025-08-02 14:56:00,P0049,S02,C00038,1,77.09,,PO000229
2025-08-02 13:14:00,P0003,S02,C00107,11,79.05,,PO000048
2025-08-02 18:12:00,P0026,S02,C00292,8,116.35,,PO000219
2025-08-02 19:41:00,P0050,S02,C00493,3,43.85,,PO000065
2025-08-02 14:42:00,P0047,S02,C00088,6,85.23,,PO000167
2025-08-02 10:22:00,P0050,S02,C00135,2,43.85,,PO000186
2025-08-02 18:27:00,P0021,S02,C00416,4,115.92,,PO000013
2025-08-02 09:42:00,P0041,S02,C00371,6,83.36,,PO000026
2025-08-02 14:41:00,P0016,S02,C00399,3,112.3,,PO000039
2025-08-02 17:50:00,P0047,S02,C00276,5,85.23,,PO000167
2025-08-02 10:32:00,P0026,S02,C00355,17,116.35,,PO000116
2025-08-02 18:32:00,P0021,S02,C00138,4,115.92,,PO000013
2025-08-02 14:48:00,P0047,S02,C00435,10,85.23,,PO000210
2025-08-02 15:34:00,P0006,S02,C00427,5,56.06,,PO000010
2025-08-02 19:35:00,P0016,S02,C00285,7,112.3,,PO000021
2025-08-02 09:56:00,P0038,S02,C00422,3,97.97,,PO000112
2025-08-02 20:59:00,P0008,S02,C00291,5,94.31,,PO000150
2025-08-02 16:18:00,P0044,S02,C00494,4,62.19,,PO000152
2025-08-02 19:36:00,P0033,S02,C00307,3,56.46,,PO000070
2025-08-02 20:13:00,P0041,S02,C00112,2,83.36,,PO000120
2025-08-02 14:32:00,P0032,S02,C00095,3,59.46,,PO000193
2025-08-02 12:25:00,P0015,S02,C00176,6,56.49,,PO000131
2025-08-02 16:04:00,P0014,S02,C00070,6,62.22,,PO000073
2025-08-02 15:29:00,P0047,S02,C00486,4,85.23,,PO000167
2025-08-02 10:56:00,P0049,S02,C00314,2,77.09,,PO000066
2025-08-02 10:54:00,P0045,S02,C00486,6,25.02,,PO000077
2025-08-02 19:06:00,P0043,S02,C00015,4,104.25,,PO000227
2025-08-02 20:46:00,P0040,S02,C00170,3,112.26,,PO000109
2025-08-02 09:27:00,P0018,S02,C00254,4,49.29,,PO000253
2025-08-02 12:33:00,P0047,S02,C00372,3,85.23,,PO000210
2025-08-02 12:10:00,P0037,S02,C00373,10,89.69,,PO000158
2025-08-02 13:29:00,P0024,S02,C00248,7,71.67,,PO000239
2025-08-02 11:58:00,P0029,S02,C00202,1,46.11,,PO000064
2025-08-02 10:14:00,P0019,S03,C00239,2,74.9,,PO000164
2025-08-02 17:01:00,P0035,S03,C00177,3,16.48,,PO000235
2025-08-02 15:06:00,P0034,S03,C00229,3,45.82,,PO000090
2025-08-02 19:50:00,P0036,S03,C00207,1,35.88,,PO000107
2025-08-02 13:18:00,P0034,S03,C00019,1,45.82,,PO000029
2025-08-02 17:42:00,P0043,S03,C00278,3,104.25,,PO000072
2025-08-02 19:50:00,P0014,S03,C00023,1,62.22,,PO000138
2025-08-02 12:24:00,P0010,S03,C00396,2,36.83,,PO000129
2025-08-02 17:10:00,P0028,S03,C00362,3,43.98,,PO000194
2025-08-02 10:14:00,P0032,S03,C00097,1,59.46,,PO000211
2025-08-02 11:37:00,P0018,S03,C00187,1,49.29,,PO000240
2025-08-02 13:42:00,P0030,S03,C00401,4,32.35,,PO000024
2025-08-02 16:56:00,P0020,S03,C00212,1,69.69,,PO000230
2025-08-02 14:07:00,P0012,S03,C00494,7,18.29,,PO000202
2025-08-02 17:26:00,P0013,S03,C00027,1,103.44,,PO000041
2025-08-02 12:33:00,P0026,S03,C00203,4,116.35,,PO000201
2025-08-03 19:20:00,P0028,S01,C00064,5,43.98,,PO000178
2025-08-03 19:52:00,P0005,S01,C00194,1,33.2,,PO000022
2025-08-03 11:24:00,P0030,S01,C00057,2,32.35,,PO000024
2025-08-03 16:10:00,P0049,S01,C00382,3,77.09,,PO000229
2025-08-03 10:44:00,P0013,S01,C00371,1,103.44,,PO000140
2025-08-03 17:10:00,P0019,S01,C00323,3,74.9,,PO000114
2025-08-03 19:46:00,P0012,S01,C00223,2,18.29,,PO000250
2025-08-03 09:37:00,P0023,S01,C00312,1,93.47,,PO000038
2025-08-03 16:45:00,P0006,S01,C00334,1,56.06,,PO000092
2025-08-03 19:45:00,P0028,S01,C00280,1,43.98,,PO000178
2025-08-03 17:40:00,P0025,S01,C00490,3,76.61,,PO000254
2025-08-03 11:20:00,P0036,S01,C00433,2,35.88,,PO000189
2025-08-03 19:46:00,P0041,S01,C00413,1,83.36,,PO000148
2025-08-03 12:16:00,P0040,S01,C00442,1,112.26,,PO000244
2025-08-03 17:34:00,P0013,S01,C00021,1,103.44,,PO000140
2025-08-03 10:34:00,P0027,S01,C00133,2,78.74,,PO000142
2025-08-03 09:00:00,P0046,S01,C00488,4,53.94,,PO000103
2025-08-03 17:16:00,P0026,S01,C00045,2,116.35,,PO000177
2025-08-03 16:58:00,P0027,S01,C00374,10,78.74,,PO000133
2025-08-03 15:14:00,P0049,S01,C00026,6,77.09,,PO000185
2025-08-03 17:46:00,P0001,S01,C00218,1,40.31,,PO000079
2025-08-03 19:35:00,P0019,S02,C00110,9,74.9,,PO000200
2025-08-03 17:15:00,P0025,S02,C00181,4,76.61,,PO000254
2025-08-03 14:50:00,P0013,S02,C00261,1,103.44,,PO000140
2025-08-03 16:43:00,P0018,S02,C00260,1,49.29,,PO000095
2025-08-03 18:40:00,P0033,S02,C00025,4,56.46,,PO000115
2025-08-03 14:21:00,P0041,S02,C00397,2,83.36,,PO000026
2025-08-03 20:22:00,P0043,S02,C00324,5,104.25,,PO000062
2025-08-03 10:03:00,P0002,S02,C00477,2,86.74,,PO000134
2025-08-03 11:03:00,P0026,S02,C00328,5,116.35,,PO000177
2025-08-03 18:59:00,P0028,S02,C00265,8,43.98,,PO000217
2025-08-03 19:58:00,P0019,S02,C00111,7,74.9,,PO000164
2025-08-03 18:32:00,P0037,S02,C00104,12,89.69,,PO000014
2025-08-03 13:31:00,P0048,S02,C00497,2,84.92,,PO000093
2025-08-03 19:47:00,P0019,S02,C00011,7,74.9,,PO000200
2025-08-03 12:40:00,P0008,S02,C00285,13,94.31,,PO000025
2025-08-03 15:48:00,P0011,S02,C00201,3,74.61,,PO000047
2025-08-03 15:01:00,P0044,S02,C00094,4,62.19,,PO000212
2025-08-03 16:44:00,P0029,S02,C00077,5,46.11,,PO000064
2025-08-03 19:37:00,P0048,S02,C00341,1,84.92,,PO000182
2025-08-03 17:57:00,P0003,S02,C00337,12,79.05,,PO000207
2025-08-03 09:17:00,P0017,S02,C00082,5,91.36,,PO000218
2025-08-03 11:22:00,P0046,S02,C00280,5,53.94,,PO000103
2025-08-03 19:21:00,P0007,S02,C00452,9,34.13,,PO000251
2025-08-03 11:08:00,P0020,S02,C00100,4,69.69,,PO000230
2025-08-03 13:32:00,P0033,S02,C00214,6,56.46,,PO000243
2025-08-03 15:31:00,P0011,S02,C00480,6,74.61,,PO000047
2025-08-03 18:39:00,P0043,S02,C00401,2,104.25,,PO000141
2025-08-03 14:52:00,P0046,S02,C00454,10,53.94,,PO000103
2025-08-03 15:27:00,P0008,S02,C00378,10,94.31,,PO000081
2025-08-03 17:16:00,P0011,S02,C00029,6,74.61,,PO000213
2025-08-03 11:36:00,P0015,S02,C00481,1,56.49,,PO000190
2025-08-03 09:34:00,P0047,S02,C00094,7,85.23,,PO000157
2025-08-03 13:17:00,P0031,S02,C00109,7,16.64,,PO000136
2025-08-03 18:25:00,P0010,S02,C00006,1,36.83,,PO000145
2025-08-03 17:36:00,P0007,S02,C00071,5,34.13,,PO000052
2025-08-03 13:22:00,P0035,S02,C00286,6,16.48,,PO000166
2025-08-03 12:35:00,P0045,S03,C00122,1,25.02,,PO000077
2025-08-03 18:41:00,P0020,S03,C00193,1,69.69,,PO000149
2025-08-03 15:48:00,P0040,S03,C00016,4,112.26,,PO000244
2025-08-03 11:52:00,P0003,S03,C00350,2,79.05,,PO000060
2025-08-03 09:11:00,P0034,S03,C00376,1,45.82,,PO000029
2025-08-03 12:36:00,P0048,S03,C00170,1,84.92,,PO000036
2025-08-03 20:58:00,P0042,S03,C00078,3,111.07,,PO000100
2025-08-03 10:26:00,P0006,S03,C00256,2,56.06,,PO000221
2025-08-03 09:46:00,P0039,S03,C00139,3,78.63,,PO000050
2025-08-03 13:35:00,P0014,S03,C00262,1,62.22,,PO000015
2025-08-03 17:27:00,P0009,S03,C00106,4,59.64,,PO000255
2025-08-03 16:28:00,P0003,S03,C00034,4,79.05,,PO000207
2025-08-03 17:56:00,P0006,S03,C00267,3,56.06,,PO000173
2025-08-03 14:01:00,P0026,S03,C00079,1,116.35,,PO000201
2025-08-04 10:08:00,P0047,S01,C00341,3,85.23,,PO000191
2025-08-04 19:29:00,P0033,S01,C00396,2,56.46,,PO000243
2025-08-04 20:09:00,P0021,S01,C00494,2,115.92,,PO000013
2025-08-04 12:20:00,P0013,S01,C00481,2,103.44,,PO000140
2025-08-04 13:55:00,P0018,S01,C00423,1,49.29,,PO000240
2025-08-04 12:46:00,P0028,S01,C00120,1,43.98,,PO000178
2025-08-04 11:33:00,P0050,S01,C00264,5,43.85,,PO000065
2025-08-04 13:59:00,P0032,S01,C00394,2,59.46,,PO000125
2025-08-04 19:07:00,P0014,S01,C00259,3,62.22,,PO000073
2025-08-04 12:37:00,P0047,S01,C00028,3,85.23,,PO000210
2025-08-04 09:15:00,P0001,S01,C00069,1,40.31,,PO000098
2025-08-04 10:04:00,P0012,S01,C00102,5,18.29,,PO000067
2025-08-04 20:51:00,P0048,S02,C00165,2,84.92,,PO000249
2025-08-04 11:37:00,P0013,S02,C00464,1,103.44,,PO000041
2025-08-04 12:25:00,P0043,S02,C00466,2,104.25,,PO000062
2025-08-04 18:50:00,P0028,S02,C00266,3,43.98,,PO000051
2025-08-04 18:15:00,P0010,S02,C00192,1,36.83,,PO000145
2025-08-04 14:51:00,P0039,S02,C00314,7,78.63,,PO000031
2025-08-04 09:49:00,P0001,S02,C00273,5,40.31,,PO000248
2025-08-04 12:37:00,P0047,S02,C00434,4,85.23,,PO000167
2025-08-04 12:34:00,P0021,S02,C00304,6,115.92,,PO000013
2025-08-04 13:54:00,P0042,S02,C00378,9,111.07,,PO000082
2025-08-04 20:26:00,P0024,S02,C00324,5,71.67,,PO000208
2025-08-04 19:18:00,P0012,S02,C00445,6,18.29,,PO000067
2025-08-04 14:23:00,P0030,S02,C00364,7,32.35,,PO000086
2025-08-04 16:42:00,P0017,S02,C00017,7,91.36,,PO000218
2025-08-04 14:56:00,P0009,S02,C00112,13,59.64,,PO000059
2025-08-04 13:46:00,P0023,S02,C00154,5,93.47,,PO000038
2025-08-04 15:03:00,P0022,S02,C00362,1,103.68,,PO000108
2025-08-04 16:18:00,P0031,S02,C00194,7,16.64,,PO000192
2025-08-04 10:55:00,P0050,S02,C00354,1,43.85,,PO000238
2025-08-04 14:57:00,P0049,S02,C00450,5,77.09,,PO000058
2025-08-04 10:38:00,P0027,S02,C00069,10,78.74,,PO000080
2025-08-04 15:30:00,P0038,S02,C00074,1,97.97,,PO000071
2025-08-04 09:01:00,P0050,S02,C00307,1,43.85,,PO000238
2025-08-04 16:54:00,P0046,S02,C00434,7,53.94,,PO000103
2025-08-04 16:27:00,P0042,S02,C00040,8,111.07,,PO000082
2025-08-04 19:03:00,P0004,S02,C00396,2,102.49,,PO000135
2025-08-04 15:09:00,P0025,S02,C00310,8,76.61,,PO000254
2025-08-04 15:37:00,P0008,S02,C00042,8,94.31,,PO000018
2025-08-04 10:19:00,P0037,S02,C00008,8,89.69,,PO000014
2025-08-04 18:35:00,P0013,S02,C00271,1,103.44,,PO000041
2025-08-04 15:40:00,P0032,S02,C00195,2,59.46,,PO000046
2025-08-04 15:25:00,P0004,S02,C00145,2,102.49,,PO000135
2025-08-04 20:49:00,P0009,S03,C00011,4,59.64,,PO000059
2025-08-04 09:36:00,P0021,S03,C00008,2,115.92,,PO000206
2025-08-04 09:07:00,P0046,S03,C00434,3,53.94,,PO000103
2025-08-04 10:02:00,P0001,S03,C00394,1,40.31,,PO000016
2025-08-04 16:34:00,P0028,S03,C00426,1,43.98,,PO000051
2025-08-04 10:48:00,P0022,S03,C00250,1,103.68,,PO000159
2025-08-04 13:40:00,P0047,S03,C00290,1,85.23,,PO000210
2025-08-04 18:38:00,P0033,S03,C00195,4,56.46,,PO000176
2025-08-04 14:30:00,P0031,S03,C00213,3,16.64,,PO000136
2025-08-04 17:34:00,P0027,S03,C00288,6,78.74,,PO000001
2025-08-04 19:56:00,P0012,S03,C00098,1,18.29,,PO000202
2025-08-04 20:54:00,P0036,S03,C00425,1,35.88,,PO000183
2025-08-05 13:50:00,P0039,S01,C00468,7,78.63,,PO000146
2025-08-05 17:35:00,P0034,S01,C00293,5,45.82,,PO000090
2025-08-05 20:00:00,P0041,S01,C00114,3,83.36,,PO000078
2025-08-05 15:07:00,P0031,S01,C00156,4,16.64,,PO000004
2025-08-05 13:58:00,P0021,S01,C00006,2,115.92,,PO000204
2025-08-05 13:18:00,P0025,S01,C00426,4,76.61,,PO000254
2025-08-05 14:31:00,P0049,S01,C00282,1,77.09,,PO000110
2025-08-05 19:53:00,P0047,S01,C00034,6,85.23,,PO000167
2025-08-05 11:19:00,P0015,S01,C00347,1,56.49,,PO000190
2025-08-05 12:22:00,P0040,S01,C00339,1,112.26,,PO000244
2025-08-05 18:39:00,P0049,S02,C00223,2,77.09,,PO000229
2025-08-05 18:39:00,P0010,S02,C00372,4,36.83,,PO000236
2025-08-05 13:50:00,P0014,S02,C00204,6,62.22,,PO000089
2025-08-05 14:53:00,P0049,S02,C00473,4,77.09,,PO000110
2025-08-05 11:38:00,P0020,S02,C00203,6,69.69,,PO000230
2025-08-05 17:58:00,P0041,S02,C00141,4,83.36,,PO000120
2025-08-05 19:55:00,P0015,S02,C00160,3,56.49,,PO000131
2025-08-05 14:36:00,P0040,S02,C00405,12,112.26,,PO000244
2025-08-05 20:02:00,P0011,S02,C00398,8,74.61,,PO000047
2025-08-05 20:22:00,P0002,S02,C00179,1,86.74,,PO000134
2025-08-05 18:09:00,P0049,S02,C00110,6,77.09,,PO000110
2025-08-05 11:40:00,P0039,S02,C00459,4,78.63,,PO000151
2025-08-05 10:41:00,P0011,S02,C00450,7,74.61,,PO000097
2025-08-05 18:09:00,P0014,S02,C00036,2,62.22,,PO000073
2025-08-05 12:14:00,P0017,S02,C00177,4,91.36,,PO000094
2025-08-05 11:38:00,P0012,S02,C00184,10,18.29,,PO000067
2025-08-05 15:24:00,P0027,S02,C00351,7,78.74,,PO000001
2025-08-05 10:14:00,P0025,S02,C00391,3,76.61,,PO000132
2025-08-05 18:01:00,P0025,S02,C00346,4,76.61,,PO000132
2025-08-05 11:08:00,P0035,S02,C00417,6,16.48,,PO000258
2025-08-05 13:31:00,P0008,S02,C00171,6,94.31,,PO000025
2025-08-05 20:34:00,P0019,S02,C00256,4,74.9,,PO000246
2025-08-05 10:00:00,P0025,S02,C00382,3,76.61,,PO000254
2025-08-05 11:01:00,P0017,S02,C00365,4,91.36,,PO000121
2025-08-05 09:23:00,P0001,S02,C00379,3,40.31,,PO000016
2025-08-05 20:00:00,P0041,S02,C00174,2,83.36,,PO000026
2025-08-05 17:58:00,P0031,S02,C00224,10,16.64,,PO000004
2025-08-05 11:13:00,P0047,S02,C00058,2,85.23,,PO000191
2025-08-05 14:45:00,P0041,S02,C00017,2,83.36,,PO000078
2025-08-05 13:52:00,P0045,S02,C00469,7,25.02,,PO000077
2025-08-05 09:29:00,P0017,S03,C00397,1,91.36,,PO000054
2025-08-05 12:30:00,P0018,S03,C00057,2,49.29,,PO000253
2025-08-05 17:01:00,P0035,S03,C00019,1,16.48,,PO000043
2025-08-05 14:13:00,P0018,S03,C00355,1,49.29,,PO000175
2025-08-05 14:36:00,P0013,S03,C00033,1,103.44,,PO000041
2025-08-05 18:38:00,P0012,S03,C00391,3,18.29,,PO000250
2025-08-05 15:48:00,P0048,S03,C00031,1,84.92,,PO000093
2025-08-05 17:46:00,P0012,S03,C00417,1,18.29,,PO000067
2025-08-05 12:32:00,P0008,S03,C00331,3,94.31,,PO000025
2025-08-05 20:14:00,P0018,S03,C00231,1,49.29,,PO000253
2025-08-06 16:27:00,P0046,S01,C00334,2,53.94,,PO000103
2025-08-06 12:30:00,P0018,S01,C00035,1,49.29,,PO000175
2025-08-06 16:59:00,P0025,S01,C00452,3,76.61,,PO000132
2025-08-06 20:47:00,P0025,S01,C00129,5,76.61,,PO000254
2025-08-06 14:18:00,P0014,S01,C00487,4,62.22,,PO000089
2025-08-06 20:42:00,P0044,S01,C00307,3,62.19,,PO000168
2025-08-06 17:43:00,P0039,S01,C00156,3,78.63,,PO000050
2025-08-06 14:05:00,P0011,S01,C00176,1,74.61,,PO000242
2025-08-06 12:13:00,P0049,S01,C00444,3,77.09,,PO000058
2025-08-06 18:07:00,P0026,S02,C00073,8,116.35,,PO000091
2025-08-06 12:11:00,P0048,S02,C00355,1,84.92,,PO000257
2025-08-06 09:10:00,P0043,S02,C00073,5,104.25,,PO000072
2025-08-06 17:56:00,P0009,S02,C00002,7,59.64,,PO000069
2025-08-06 17:52:00,P0036,S02,C00283,3,35.88,,PO000198
2025-08-06 20:11:00,P0028,S02,C00083,4,43.98,,PO000178
2025-08-06 20:18:00,P0006,S02,C00216,4,56.06,,PO000197
2025-08-06 19:21:00,P0038,S02,C00407,1,97.97,,PO000171
2025-08-06 10:08:00,P0038,S02,C00492,2,97.97,,PO000188
2025-08-06 09:45:00,P0050,S02,C00093,2,43.85,,PO000011
2025-08-06 20:59:00,P0005,S02,C00292,4,33.2,,PO000124
2025-08-06 10:28:00,P0027,S02,C00248,16,78.74,,PO000001
2025-08-06 16:53:00,P0034,S02,C00023,3,45.82,,PO000123
2025-08-06 11:26:00,P0005,S02,C00017,2,33.2,,PO000124
2025-08-06 14:50:00,P0033,S02,C00096,4,56.46,,PO000070
2025-08-06 14:28:00,P0016,S02,C00232,4,112.3,,PO000105
2025-08-06 19:41:00,P0031,S02,C00387,12,16.64,,PO000205
2025-08-06 17:34:00,P0041,S02,C00264,2,83.36,,PO000148
2025-08-06 15:22:00,P0039,S02,C00281,5,78.63,,PO000245
2025-08-06 12:54:00,P0045,S02,C00133,4,25.02,,PO000077
2025-08-06 09:19:00,P0026,S02,C00415,7,116.35,,PO000201
2025-08-06 13:51:00,P0002,S02,C00469,1,86.74,,PO000154
2025-08-06 15:15:00,P0004,S02,C00452,2,102.49,,PO000135
2025-08-06 17:12:00,P0022,S02,C00290,1,103.68,,PO000159
2025-08-06 14:52:00,P0032,S02,C00139,4,59.46,,PO000193
2025-08-06 14:43:00,P0050,S02,C00399,7,43.85,,PO000065
2025-08-06 16:38:00,P0042,S02,C00024,4,111.07,,PO000224
2025-08-06 17:00:00,P0011,S02,C00163,6,74.61,,PO000242
2025-08-06 19:12:00,P0015,S02,C00235,4,56.49,,PO000190
2025-08-06 13:38:00,P0004,S02,C00205,1,102.49,,PO000135
2025-08-06 13:56:00,P0048,S02,C00495,6,84.92,,PO000182
2025-08-06 14:00:00,P0034,S02,C00268,5,45.82,,PO000199
2025-08-06 16:06:00,P0027,S02,C00230,11,78.74,,PO000142
2025-08-06 09:04:00,P0030,S03,C00145,2,32.35,,PO000111
2025-08-06 16:43:00,P0034,S03,C00324,1,45.82,,PO000123
2025-08-06 19:19:00,P0030,S03,C00248,1,32.35,,PO000086
2025-08-06 20:26:00,P0050,S03,C00156,1,43.85,,PO000186
2025-08-06 14:18:00,P0042,S03,C00059,2,111.07,,PO000224
2025-08-06 18:26:00,P0043,S03,C00084,1,104.25,,PO000053
2025-08-06 09:17:00,P0048,S03,C00457,1,84.92,,PO000093
2025-08-06 13:08:00,P0012,S03,C00134,2,18.29,,PO000202
2025-08-06 11:53:00,P0010,S03,C00155,1,36.83,,PO000032
2025-08-07 16:21:00,P0049,S01,C00360,3,77.09,,PO000229
2025-08-07 11:56:00,P0025,S01,C00038,4,76.61,,PO000132
2025-08-07 14:06:00,P0049,S01,C00178,2,77.09,,PO000066
2025-08-07 09:28:00,P0010,S01,C00382,1,36.83,,PO000145
2025-08-07 09:50:00,P0040,S01,C00132,1,112.26,,PO000005
2025-08-07 13:17:00,P0048,S01,C00481,1,84.92,,PO000249
2025-08-07 16:39:00,P0021,S01,C00192,4,115.92,,PO000013
2025-08-07 11:13:00,P0022,S01,C00261,1,103.68,,PO000159
2025-08-07 16:12:00,P0007,S01,C00057,4,34.13,,PO000118
2025-08-07 10:16:00,P0024,S01,C00264,4,71.67,,PO000033
2025-08-07 14:35:00,P0044,S01,C00473,5,62.19,,PO000212
2025-08-07 11:06:00,P0050,S01,C00096,3,43.85,,PO000186
2025-08-07 16:42:00,P0001,S01,C00231,1,40.31,,PO000056
2025-08-07 11:02:00,P0023,S01,C00371,1,93.47,,PO000209
2025-08-07 14:06:00,P0004,S01,C00396,3,102.49,,PO000135
2025-08-07 12:21:00,P0024,S01,C00364,7,71.67,,PO000208
